日付,名前,緯度,経度
2026/06/13,大地の精霊,42.481918,142.054347
2026/06/13,大地の精霊,38.321873,140.878221
2026/06/13,大地の精霊,40.776098,140.740735
2026/06/13,大地の精霊,35.730092,140.082319
2026/06/13,大地の精霊,35.446636,139.972473
2026/06/13,大地の精霊,36.471923,140.082402
2026/06/13,大地の精霊,36.408408,139.72543
2026/06/13,大地の精霊,36.752359,137.119733
2026/06/13,水の精霊,35.470627,134.210548
2026/06/13,水の精霊,34.34233,134.128989
2026/06/13,水の精霊,33.183639,131.440257
2026/06/13,炎の精霊,43.832644,142.469344
2026/06/13,炎の精霊,35.60131,140.082112
2026/06/13,炎の精霊,36.510556,139.671364
2026/06/13,炎の精霊,34.981004,139.094635
2026/06/13,炎の精霊,34.539507,135.473687
2026/06/13,炎の精霊,35.343365,132.674714
2026/06/13,風の精霊,43.432268,144.087549
2026/06/13,風の精霊,37.547948,140.110591
2026/06/13,風の精霊,35.665429,139.56124
2026/06/13,風の精霊,36.548524,139.808149
2026/06/13,風の精霊,35.40808,136.707773
2026/06/13,風の精霊,34.889828,137.475963
2026/06/13,風の精霊,34.746574,138.052235
2026/06/13,風の精霊,34.941644,138.353811
2026/06/13,風の精霊,34.694476,137.777783
2026/06/13,風の精霊,34.668625,135.143577
2026/06/13,風の精霊,34.824766,135.692716
2026/06/13,風の精霊,33.975409,130.946363
2026/06/13,風の精霊,34.590447,133.772292
2026/06/13,風の精霊,34.093646,134.485016
2026/06/13,風の精霊,34.106509,133.690081
2026/06/13,風の精霊,34.276913,133.827192
2026/06/13,風の精霊,26.157962,127.791559
2026/06/13,風の精霊,32.890852,130.892441
2026/06/13,大地の精霊,43.193004,140.76892
2026/06/13,大地の精霊,35.707522,136.954587
2026/06/13,大地の精霊,34.98069,137.119317
2026/06/13,大地の精霊,34.655411,135.719782
2026/06/13,水の精霊,38.408672,141.234397
2026/06/13,水の精霊,39.173759,141.124803
2026/06/13,水の精霊,37.810554,139.039992
2026/06/13,炎の精霊,38.92802,141.344526
2026/06/13,炎の精霊,35.446656,140.301628
2026/06/13,炎の精霊,36.65041,138.600793
2026/06/13,炎の精霊,36.625006,136.954794
2026/06/13,炎の精霊,35.717589,138.738313
2026/06/13,炎の精霊,37.947809,139.231703
2026/06/13,炎の精霊,31.739713,131.110868
2026/06/13,炎の精霊,33.553743,130.397834
2026/06/13,風の精霊,35.627063,140.301813
2026/06/13,風の精霊,35.239617,139.149138
2026/06/13,風の精霊,36.024944,138.133919
2026/06/13,風の精霊,35.433536,135.336081
2026/06/13,風の精霊,34.785973,134.732534
2026/06/13,風の精霊,34.811599,135.226275
2026/06/13,風の精霊,34.484365,136.134421
2026/06/13,風の精霊,35.07149,135.884624
2026/06/13,風の精霊,34.707668,133.909435
2026/06/13,風の精霊,34.785843,131.93407
2026/06/13,風の精霊,33.211296,130.288146
2026/06/13,風の精霊,33.462541,130.041282
2026/06/13,風の精霊,33.448132,130.562341
2026/06/13,大地の精霊,44.35605,141.70084
2026/06/13,大地の精霊,40.173847,140.027386
2026/06/13,大地の精霊,36.050357,140.054934
2026/06/13,大地の精霊,36.739022,140.713462
2026/06/13,大地の精霊,36.03786,137.284232
2026/06/13,大地の精霊,37.170397,138.193974
2026/06/13,大地の精霊,36.434054,138.298969
2026/06/13,大地の精霊,34.082869,131.988985
2026/06/13,大地の精霊,33.514727,131.303526
2026/06/13,大地の精霊,33.210129,130.67158
2026/06/13,大地の精霊,33.762654,130.78311
2026/06/13,大地の精霊,31.591281,130.974369
2026/06/13,水の精霊,37.973,140.16439
2026/06/13,水の精霊,36.179147,139.451266
2026/06/13,水の精霊,36.96668,139.94342
2026/06/13,水の精霊,36.370298,139.588312
2026/06/13,水の精霊,34.655558,138.957486
2026/06/13,水の精霊,35.005909,132.236173
2026/06/13,水の精霊,35.562813,134.347986
2026/06/13,炎の精霊,43.662194,141.894109
2026/06/13,炎の精霊,42.891297,142.966901
2026/06/13,炎の精霊,42.984639,140.556532
2026/06/13,炎の精霊,42.760431,140.795337
2026/06/13,炎の精霊,38.408839,140.850369
2026/06/13,炎の精霊,37.835604,140.960126
2026/06/13,炎の精霊,37.456702,140.521488
2026/06/13,炎の精霊,35.316405,139.808252
2026/06/13,炎の精霊,35.201481,139.616168
2026/06/13,炎の精霊,36.433874,139.121947
2026/06/13,炎の精霊,36.903792,137.009393
2026/06/13,炎の精霊,34.551452,136.488674
2026/06/13,炎の精霊,34.655411,135.719782
2026/06/13,炎の精霊,34.980319,136.186063
2026/06/13,炎の精霊,35.322619,136.349959
2026/06/13,風の精霊,43.131644,141.399465
2026/06/13,風の精霊,42.91203,143.12747
2026/06/13,風の精霊,37.269169,140.328412
2026/06/13,風の精霊,35.31676,139.038991
2026/06/13,風の精霊,34.616557,137.11931
2026/06/13,風の精霊,35.00663,137.2291
2026/06/13,風の精霊,36.050604,138.463842
2026/06/13,風の精霊,34.720566,138.929614
2026/06/13,風の精霊,34.563548,134.979475
2026/06/13,風の精霊,34.027919,132.153735
2026/06/13,風の精霊,35.071955,133.745292
2026/06/13,風の精霊,34.785598,133.58116
2026/06/13,風の精霊,34.966929,132.482414
2026/06/13,風の精霊,35.484794,133.470562
2026/06/13,風の精霊,34.067378,134.211452
2026/06/13,風の精霊,33.553475,133.746346
2026/06/13,風の精霊,32.598312,130.671682
2026/06/13,風の精霊,33.750677,130.643878
2026/06/13,風の精霊,32.890183,130.003023
2026/06/13,大地の精霊,43.832644,142.469344
2026/06/13,大地の精霊,43.351428,142.411952
2026/06/13,大地の精霊,38.705914,141.289719
2026/06/13,大地の精霊,36.942323,140.823127
2026/06/13,大地の精霊,35.72985,138.436325
2026/06/13,大地の精霊,35.441046,135.029011
2026/06/13,大地の精霊,33.580298,130.123379
2026/06/13,炎の精霊,40.740301,140.603699
2026/06/13,炎の精霊,36.903775,140.136223
2026/06/13,風の精霊,43.798221,143.923566
2026/06/13,風の精霊,44.3456,142.4422
2026/06/13,風の精霊,36.077164,136.3796
2026/06/13,風の精霊,35.36014,134.953229
2026/06/13,風の精霊,34.315259,134.787744
2026/06/13,風の精霊,35.16124,134.815285
2026/06/13,風の精霊,33.882572,132.125594
2026/06/13,風の精霊,34.104586,132.918396
2026/06/13,風の精霊,26.697376,127.90236
2026/06/13,風の精霊,33.211682,130.619416
2026/06/13,風の精霊,31.483892,131.083819
2026/06/13,風の精霊,23.484132,120.493138
2026/06/13,大地の精霊,42.891297,142.966901
2026/06/13,大地の精霊,35.857695,140.461403
2026/06/13,大地の精霊,35.322619,136.349959
2026/06/13,風の精霊,31.63237,131.385601
2026/06/13,炎の精霊,37.697523,140.60469
2026/06/13,炎の精霊,37.093523,140.932214
2026/06/13,炎の精霊,37.37109,136.87244
2026/06/13,風の精霊,35.665529,139.560903
2026/06/13,風の精霊,34.458352,131.526682
