日付,名前,緯度,経度
2026/07/23,大地の精霊,43.120509,141.315041
2026/07/23,大地の精霊,43.56948,144.965547
2026/07/23,大地の精霊,42.526456,142.115249
2026/07/23,大地の精霊,43.154766,141.453193
2026/07/23,大地の精霊,43.79887,143.923168
2026/07/23,大地の精霊,38.296923,140.877972
2026/07/23,大地の精霊,38.19777,140.822904
2026/07/23,大地の精霊,35.794228,139.945095
2026/07/23,大地の精霊,35.960973,139.588589
2026/07/23,大地の精霊,36.319284,138.930157
2026/07/23,大地の精霊,36.114704,139.753236
2026/07/23,大地の精霊,34.590223,137.119342
2026/07/23,大地の精霊,35.05839,137.11917
2026/07/23,大地の精霊,35.253815,136.925864
2026/07/23,大地の精霊,36.485804,137.859221
2026/07/23,大地の精霊,34.773019,137.99727
2026/07/23,大地の精霊,34.316191,136.872325
2026/07/23,大地の精霊,34.92878,136.625558
2026/07/23,大地の精霊,35.019629,135.555611
2026/07/23,大地の精霊,35.097732,135.994585
2026/07/23,大地の精霊,35.123634,134.074109
2026/07/23,大地の精霊,33.948725,134.677867
2026/07/23,水の精霊,37.923039,140.109648
2026/07/23,水の精霊,37.547018,140.10945
2026/07/23,水の精霊,35.575366,139.752914
2026/07/23,水の精霊,36.255264,139.561043
2026/07/23,水の精霊,34.198315,135.143992
2026/07/23,水の精霊,34.746675,135.52832
2026/07/23,水の精霊,34.590565,133.660755
2026/07/23,水の精霊,31.99576,131.467799
2026/07/23,炎の精霊,43.212647,140.987271
2026/07/23,炎の精霊,43.385126,144.801328
2026/07/23,炎の精霊,42.911667,143.127812
2026/07/23,炎の精霊,37.836223,140.52146
2026/07/23,炎の精霊,36.204049,139.396291
2026/07/23,炎の精霊,35.472512,139.64339
2026/07/23,炎の精霊,36.675599,140.685945
2026/07/23,炎の精霊,35.356245,137.09188
2026/07/23,炎の精霊,35.368758,136.57088
2026/07/23,炎の精霊,35.472483,136.95406
2026/07/23,炎の精霊,37.056262,137.008612
2026/07/23,炎の精霊,36.675613,138.326615
