日付,名前,緯度,経度
2026/08/18,風の精霊,45.388643,141.700566
2026/08/18,風の精霊,39.625645,141.096439
2026/08/18,風の精霊,40.488136,141.616688
2026/08/18,風の精霊,35.717064,140.823167
2026/08/18,風の精霊,36.446804,139.972233
2026/08/18,風の精霊,36.114723,140.576555
2026/08/18,風の精霊,35.226943,138.68311
2026/08/18,風の精霊,34.903702,135.307357
2026/08/18,風の精霊,34.145838,135.253453
2026/08/18,風の精霊,34.772776,135.692777
2026/08/18,風の精霊,34.707663,134.074139
2026/08/18,風の精霊,34.329325,133.827224
2026/08/18,風の精霊,41.764599,140.822598
2026/08/18,風の精霊,43.843983,142.771111
2026/08/18,風の精霊,37.886483,140.521374
2026/08/18,風の精霊,40.75198,140.466623
2026/08/18,風の精霊,35.5371,140.3293
2026/08/18,風の精霊,37.143878,138.059921
2026/08/18,風の精霊,35.086431,135.092357
2026/08/18,風の精霊,42.621003,141.564149
2026/08/18,風の精霊,39.003377,141.617784
2026/08/18,風の精霊,37.421112,138.900962
2026/08/18,風の精霊,35.187314,136.132439
2026/08/18,風の精霊,33.090047,129.985331
2026/08/18,風の精霊,31.672625,130.315207
2026/08/18,風の精霊,43.396623,141.865411
2026/08/18,風の精霊,36.738575,137.310548
2026/08/18,風の精霊,35.9096,137.9973
2026/08/18,風の精霊,35.110012,135.473367
2026/08/18,風の精霊,34.472988,135.939431
2026/08/18,風の精霊,34.067067,132.126098
2026/08/18,風の精霊,26.37109,127.873677
2026/08/18,風の精霊,31.767535,130.56254
2026/08/18,風の精霊,35.304712,137.366445
2026/08/18,風の精霊,35.200999,136.927339
