日付,名前,緯度,経度
2026/08/08,大地の精霊,37.28245,140.630683
2026/08/08,大地の精霊,40.100689,140.082984
2026/08/08,大地の精霊,35.239473,140.356439
2026/08/08,大地の精霊,35.16231,139.643
2026/08/08,大地の精霊,35.447102,136.789848
2026/08/08,大地の精霊,35.897071,137.585755
2026/08/08,大地の精霊,35.1228,138.627877
2026/08/08,大地の精霊,34.694669,134.979404
2026/08/08,大地の精霊,34.863542,134.513065
2026/08/08,大地の精霊,35.123862,136.214123
2026/08/08,大地の精霊,34.00157,133.580391
2026/08/08,大地の精霊,34.289955,133.90862
2026/08/08,大地の精霊,33.073848,130.117274
2026/08/08,水の精霊,43.155456,141.455928
2026/08/08,水の精霊,43.835971,144.604946
2026/08/08,水の精霊,36.280687,139.012685
2026/08/08,水の精霊,37.043654,137.914238
2026/08/08,水の精霊,37.358556,138.655685
2026/08/08,水の精霊,37.143999,136.87259
2026/08/08,水の精霊,36.153268,136.213464
2026/08/08,水の精霊,34.811161,138.023794
2026/08/08,水の精霊,31.389426,130.397753
2026/08/08,炎の精霊,43.821914,143.867957
2026/08/08,炎の精霊,42.807248,140.521277
2026/08/08,炎の精霊,38.222248,140.274278
2026/08/08,炎の精霊,36.0252,139.342
2026/08/08,炎の精霊,35.793863,139.561238
2026/08/08,炎の精霊,36.586208,139.944607
2026/08/08,炎の精霊,35.807391,140.740368
2026/08/08,炎の精霊,36.204287,140.547999
2026/08/08,炎の精霊,34.887398,136.819425
2026/08/08,炎の精霊,31.551607,130.562259
2026/08/08,炎の精霊,24.958315,121.481468
2026/08/08,風の精霊,39.087775,140.494566
2026/08/08,風の精霊,36.102088,139.231925
2026/08/08,風の精霊,36.229949,140.000449
2026/08/08,風の精霊,36.637355,137.256682
2026/08/08,風の精霊,37.772709,138.956643
2026/08/08,風の精霊,36.255667,138.518227
2026/08/08,風の精霊,34.498845,135.608396
2026/08/08,風の精霊,34.966929,132.482414
2026/08/08,風の精霊,31.834737,131.41311
2026/08/08,風の精霊,33.606819,130.507598
2026/08/08,大地の精霊,42.480986,140.850685
2026/08/08,大地の精霊,42.387329,142.442054
2026/08/08,大地の精霊,38.854713,141.618567
2026/08/08,大地の精霊,34.968333,139.89047
2026/08/08,大地の精霊,35.832805,136.18657
2026/08/08,大地の精霊,34.275446,135.255929
2026/08/08,大地の精霊,31.551607,130.562259
2026/08/08,水の精霊,35.365145,137.447784
2026/08/08,炎の精霊,41.789438,140.82063
2026/08/08,炎の精霊,39.663598,140.246887
2026/08/08,炎の精霊,35.973908,139.286599
2026/08/08,炎の精霊,35.909508,138.271708
2026/08/08,炎の精霊,36.54926,138.16128
2026/08/08,炎の精霊,33.843516,136.049081
2026/08/08,風の精霊,36.24255,140.246618
2026/08/08,風の精霊,36.294227,136.241584
2026/08/08,風の精霊,34.302677,135.857513
2026/08/08,風の精霊,33.762424,130.836603
2026/08/08,大地の精霊,42.737279,143.209955
2026/08/08,大地の精霊,43.223969,141.618824
2026/08/08,大地の精霊,38.036186,140.683572
2026/08/08,大地の精霊,37.747765,140.493899
2026/08/08,大地の精霊,37.471828,138.902983
2026/08/08,大地の精霊,36.037838,136.460876
2026/08/08,大地の精霊,34.694512,134.979408
2026/08/08,水の精霊,42.80759,143.209051
2026/08/08,水の精霊,36.586563,136.927041
2026/08/08,水の精霊,33.395904,130.014161
2026/08/08,炎の精霊,34.394519,131.714888
2026/08/08,炎の精霊,34.46951,133.801613
2026/08/08,風の精霊,36.599003,137.283783
2026/08/08,大地の精霊,43.14306,141.152438
2026/08/08,大地の精霊,39.502418,141.096354
2026/08/08,大地の精霊,34.394751,136.433509
2026/08/08,大地の精霊,34.655155,136.324322
2026/08/08,水の精霊,36.700878,140.136686
2026/08/08,炎の精霊,40.427392,141.701298
2026/08/08,炎の精霊,39.431425,140.494037
2026/08/08,炎の精霊,37.232965,138.930177
2026/08/08,炎の精霊,33.077428,131.878971
2026/08/08,風の精霊,33.183509,131.440275
2026/08/08,風の精霊,33.211874,131.494753
2026/08/08,炎の精霊,36.771501,140.357519
2026/08/08,風の精霊,35.794285,139.836402
