日付,名前,緯度,経度
2026/08/30,大地の精霊,37.346108,140.329356
2026/08/30,大地の精霊,39.67608,140.16421
2026/08/30,大地の精霊,35.651163,140.579209
2026/08/30,大地の精霊,35.691929,140.32846
2026/08/30,大地の精霊,34.864343,136.872261
2026/08/30,大地の精霊,37.897741,139.341401
2026/08/30,大地の精霊,34.616398,136.515909
2026/08/30,大地の精霊,33.633001,135.939664
2026/08/30,大地の精霊,34.473274,133.306847
2026/08/30,大地の精霊,35.367542,134.210501
2026/08/30,大地の精霊,34.080426,134.34849
2026/08/30,大地の精霊,33.909579,133.224363
2026/08/30,大地の精霊,34.276754,133.772491
2026/08/30,大地の精霊,33.289935,130.178281
2026/08/30,大地の精霊,33.448045,130.672508
2026/08/30,水の精霊,38.817119,139.94525
2026/08/30,水の精霊,38.882297,139.888691
2026/08/30,水の精霊,39.285173,140.111053
2026/08/30,水の精霊,35.896888,139.944974
2026/08/30,水の精霊,36.205023,139.670478
2026/08/30,水の精霊,36.114795,139.259233
2026/08/30,水の精霊,36.255374,139.122183
2026/08/30,水の精霊,35.9355,139.588479
2026/08/30,水の精霊,35.930743,139.350786
2026/08/30,水の精霊,36.216914,139.478792
2026/08/30,水の精霊,35.909682,140.027702
2026/08/30,水の精霊,36.010034,140.025562
2026/08/30,水の精霊,36.662896,136.927393
2026/08/30,水の精霊,35.174986,136.927243
2026/08/30,水の精霊,37.018285,137.860534
2026/08/30,水の精霊,37.384034,138.600533
2026/08/30,水の精霊,37.358205,138.600132
2026/08/30,水の精霊,37.835356,138.930037
2026/08/30,水の精霊,34.381309,131.193698
2026/08/30,水の精霊,34.811838,134.1836
2026/08/30,水の精霊,33.501016,133.583037
2026/08/30,水の精霊,33.249962,131.632245
2026/08/30,水の精霊,32.731724,130.946806
2026/08/30,炎の精霊,35.742581,139.451205
2026/08/30,炎の精霊,35.561755,139.450808
2026/08/30,炎の精霊,36.472176,140.027575
2026/08/30,炎の精霊,36.473481,139.753343
2026/08/30,炎の精霊,35.356051,136.598132
2026/08/30,炎の精霊,34.785836,136.104479
2026/08/30,炎の精霊,35.04546,136.707648
2026/08/30,炎の精霊,35.019793,135.665846
2026/08/30,炎の精霊,34.577251,135.775063
2026/08/30,炎の精霊,35.239853,136.241384
2026/08/30,炎の精霊,34.577511,133.689918
2026/08/30,炎の精霊,34.420544,132.757009
2026/08/30,炎の精霊,35.523796,134.211129
2026/08/30,炎の精霊,34.237807,133.745255
2026/08/30,炎の精霊,34.275765,134.10323
2026/08/30,炎の精霊,34.276549,134.101601
2026/08/30,炎の精霊,33.329303,130.425253
2026/08/30,炎の精霊,33.249808,131.742389
2026/08/30,炎の精霊,32.850923,130.809564
2026/08/30,風の精霊,42.329238,140.987845
2026/08/30,風の精霊,42.492771,140.877821
2026/08/30,風の精霊,43.143166,141.262207
2026/08/30,風の精霊,43.108653,141.563988
2026/08/30,風の精霊,39.357247,141.042311
2026/08/30,風の精霊,37.434072,140.356345
2026/08/30,風の精霊,36.216742,139.313811
2026/08/30,風の精霊,35.717263,139.835239
2026/08/30,風の精霊,36.611003,139.999701
2026/08/30,風の精霊,36.967261,140.00022
2026/08/30,風の精霊,35.446523,139.31418
2026/08/30,風の精霊,35.973856,140.658506
2026/08/30,風の精霊,36.08921,140.192
2026/08/30,風の精霊,34.825052,137.229008
2026/08/30,風の精霊,35.472034,137.832579
2026/08/30,風の精霊,34.837288,137.860124
2026/08/30,風の精霊,35.252735,138.628356
2026/08/30,風の精霊,34.811874,135.226282
