日付,名前,緯度,経度
2026/08/20,大地の精霊,35.935434,139.533635
2026/08/20,大地の精霊,34.787691,139.394864
2026/08/20,大地の精霊,35.472089,139.423349
2026/08/20,大地の精霊,36.255579,139.232114
2026/08/20,大地の精霊,35.30453,136.872355
2026/08/20,大地の精霊,34.981346,138.491143
2026/08/20,大地の精霊,34.7338,135.171675
2026/08/20,大地の精霊,35.381225,132.757494
2026/08/20,大地の精霊,33.553671,133.525185
2026/08/20,大地の精霊,33.196317,130.15148
2026/08/20,大地の精霊,37.345494,140.43912
2026/08/20,大地の精霊,35.433255,140.163896
2026/08/20,大地の精霊,36.599535,140.027653
2026/08/20,大地の精霊,36.24198,139.589115
2026/08/20,大地の精霊,36.36996,140.13804
2026/08/20,大地の精霊,34.727954,137.752704
2026/08/20,大地の精霊,34.863678,135.391631
2026/08/20,大地の精霊,34.903322,135.307706
2026/08/20,大地の精霊,34.145837,134.485073
2026/08/20,大地の精霊,33.47959,133.417937
2026/08/20,大地の精霊,32.691642,130.644759
2026/08/20,大地の精霊,33.467173,130.571719
2026/08/20,大地の精霊,31.40277,130.37035
2026/08/20,大地の精霊,36.319076,138.765725
2026/08/20,大地の精霊,35.304402,136.872409
2026/08/20,大地の精霊,36.077999,136.380936
2026/08/20,大地の精霊,35.098739,133.964581
2026/08/20,大地の精霊,44.322958,143.377419
2026/08/20,大地の精霊,43.434048,142.436812
2026/08/20,大地の精霊,36.738173,140.000067
2026/08/20,大地の精霊,35.240443,136.788325
2026/08/20,大地の精霊,35.239833,136.790071
2026/08/20,大地の精霊,34.92831,136.076617
2026/08/20,大地の精霊,33.474465,130.562528
2026/08/20,大地の精霊,33.050781,129.684502
2026/08/20,水の精霊,36.127519,139.671202
2026/08/20,水の精霊,34.511216,135.418324
2026/08/20,水の精霊,34.30398,133.771116
2026/08/20,水の精霊,31.186241,130.589669
2026/08/20,水の精霊,42.808059,141.728604
2026/08/20,水の精霊,35.691295,138.518721
2026/08/20,水の精霊,35.045264,136.762555
2026/08/20,水の精霊,34.798814,133.991666
2026/08/20,水の精霊,35.472312,133.772439
2026/08/20,水の精霊,35.407671,133.799602
2026/08/20,水の精霊,41.225376,141.25989
2026/08/20,水の精霊,24.338563,124.142718
2026/08/20,水の精霊,34.902843,137.283942
2026/08/20,水の精霊,37.471401,138.79304
2026/08/20,炎の精霊,40.740142,140.493336
2026/08/20,炎の精霊,36.242459,139.204509
2026/08/20,炎の精霊,35.781286,139.643343
2026/08/20,炎の精霊,36.599535,140.027653
2026/08/20,炎の精霊,36.370275,139.752753
2026/08/20,炎の精霊,36.255758,138.957399
2026/08/20,炎の精霊,35.562689,138.463726
2026/08/20,炎の精霊,35.382113,137.036862
2026/08/20,炎の精霊,35.252576,136.926255
2026/08/20,炎の精霊,37.684892,139.039402
2026/08/20,炎の精霊,34.772455,137.557876
2026/08/20,炎の精霊,35.045549,135.775092
2026/08/20,炎の精霊,34.276908,135.308596
2026/08/20,炎の精霊,34.616455,135.528266
2026/08/20,炎の精霊,35.394924,136.241405
2026/08/20,炎の精霊,33.948103,130.890472
2026/08/20,炎の精霊,34.458934,132.62048
2026/08/20,炎の精霊,34.106316,132.976561
2026/08/20,炎の精霊,33.804273,132.78462
2026/08/20,炎の精霊,33.527551,131.330624
2026/08/20,炎の精霊,32.87815,130.699239
