日付,名前,緯度,経度
2026/05/04,水の精霊,32.222659,130.452096
2026/05/04,水の精霊,32.755015,130.231333
2026/05/04,炎の精霊,38.408282,140.466751
2026/05/04,炎の精霊,37.308155,140.246909
2026/05/04,炎の精霊,36.434703,139.780294
2026/05/04,炎の精霊,36.01225,140.082453
2026/05/04,炎の精霊,36.815323,137.039502
2026/05/04,炎の精霊,35.201117,137.09134
2026/05/04,炎の精霊,34.784757,137.476788
2026/05/04,炎の精霊,34.967529,135.665177
2026/05/04,炎の精霊,34.655672,135.006984
2026/05/04,炎の精霊,34.915279,134.568529
2026/05/04,炎の精霊,34.655719,134.128605
2026/05/04,炎の精霊,33.685306,130.891203
2026/05/04,炎の精霊,33.712239,130.61733
2026/05/04,風の精霊,38.582449,140.850114
2026/05/04,風の精霊,40.74581,141.243367
2026/05/04,風の精霊,35.781178,139.589238
2026/05/04,風の精霊,36.624929,139.917788
2026/05/04,風の精霊,34.786275,136.872518
2026/05/04,風の精霊,36.023098,136.268863
2026/05/04,風の精霊,35.17562,138.9026
2026/05/04,風の精霊,35.176594,138.902607
2026/05/04,風の精霊,34.746673,136.24082
2026/05/04,風の精霊,35.329899,135.170556
2026/05/04,風の精霊,34.851325,134.870496
2026/05/04,風の精霊,34.524838,134.893999
2026/05/04,風の精霊,34.811778,135.72013
2026/05/04,風の精霊,34.515987,135.965481
2026/05/04,風の精霊,34.2243,131.7971
2026/05/04,風の精霊,34.707742,134.018955
2026/05/04,風の精霊,34.669534,133.771411
2026/05/04,風の精霊,35.072171,133.745206
2026/05/04,風の精霊,34.40675,133.168802
2026/05/04,風の精霊,34.867553,133.084445
2026/05/04,風の精霊,33.104197,130.124989
2026/05/04,風の精霊,33.514727,131.303526
2026/05/04,風の精霊,32.492208,131.659282
2026/05/04,風の精霊,32.7576,130.672
2026/05/04,風の精霊,32.65106,130.781506
2026/05/04,風の精霊,33.804975,130.589935
2026/05/04,風の精霊,33.368698,130.781166
2026/05/04,大地の精霊,38.022968,140.768172
2026/05/04,大地の精霊,39.847283,141.203785
2026/05/04,大地の精霊,37.608968,140.137079
2026/05/04,水の精霊,43.764287,141.866095
2026/05/04,水の精霊,42.899366,143.093767
2026/05/04,水の精霊,43.074161,141.591533
2026/05/04,水の精霊,39.309611,140.986848
2026/05/04,水の精霊,39.299446,141.34602
2026/05/04,水の精霊,37.773202,140.932557
2026/05/04,水の精霊,35.484879,136.214304
2026/05/04,水の精霊,34.316176,130.891654
2026/05/04,水の精霊,35.225814,132.592921
2026/05/04,水の精霊,33.487961,132.566223
2026/05/04,炎の精霊,35.893941,137.201872
2026/05/04,炎の精霊,34.59126,133.553274
2026/05/04,炎の精霊,25.029562,121.234562
2026/05/04,風の精霊,34.15964,131.330595
2026/05/04,風の精霊,34.382826,131.572944
2026/05/04,風の精霊,34.310618,132.8617
2026/05/04,風の精霊,33.38216,131.522613
2026/05/04,風の精霊,31.902272,130.287852
2026/05/04,風の精霊,23.861937,120.548687
2026/05/04,風の精霊,24.958438,121.536313
2026/05/04,水の精霊,43.038776,141.783811
2026/05/04,水の精霊,38.073015,140.878168
2026/05/04,水の精霊,33.078666,131.659299
2026/05/04,風の精霊,35.986589,136.570726
2026/05/04,水の精霊,43.590377,144.856367
2026/05/04,風の精霊,34.652415,135.939159
2026/05/04,風の精霊,33.487874,131.193421
2026/05/04,大地の精霊,34.73448,135.391012
2026/05/04,水の精霊,43.046,141.779088
2026/05/04,水の精霊,35.395385,137.009425
2026/05/04,水の精霊,35.770591,138.076806
2026/05/04,水の精霊,34.236419,135.197196
2026/05/04,水の精霊,34.263977,134.128417
2026/05/04,風の精霊,37.066547,140.176706
2026/05/04,風の精霊,36.010367,136.288791
